=== EXTRAITS ALÉATOIRES BDPM (100 lignes/fichier) ===
Généré le : 2025-11-24 10:02:57.275181


==================================================
FICHIER : CIS_COMPO_bdpm.txt
Lignes totales : 32563 | Extraites : 200
==================================================

69159439	L01CD04	CABAZITAXEL ZENTIVA 20 mg/mL, solution à diluer pour perfusion	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69159439
61914124	S01BC01	INDOCOLLYRE 0,1%, collyre en solution en récipient unidose	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=61914124
63079915	A10BD02	GLUCOVANCE 1000 mg/5 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=63079915
60232359	C09CA03	VALSARTAN KRKA 40 mg, comprimé pelliculé sécable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60232359
66964914	N02AB03	FENTANYL EG 50 microgrammes/heure, dispositif transdermique	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=66964914
68575185	B05BA10	PEDIAVEN AP-HP G15, solution pour perfusion	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=68575185
62404996	N01AH03	SUFENTANIL VIATRIS 50 microgrammes/ml, solution injectable (IV ou péridurale)	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=62404996
66351548	C07AB07	CARDENSIEL 10 mg, comprimé pelliculé sécable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=66351548
64554051	J01CR05	PIPERACILLINE/TAZOBACTAM KABI 2 g/250 mg, poudre pour solution pour perfusion	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=64554051
69174754	B03XA01	BINOCRIT 3000 UI/0,3 mL, solution injectable en seringue préremplie	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69174754
67737086	L01EB03	GIOTRIF 20 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=67737086
65329132	L01XL07	ABECMA 260 - 500 x 1 000 000 cellules, dispersion pour perfusion	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65329132
64648458	C09DA01	LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS PHARMA 100 mg/25 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=64648458
69276588	A02BC01	ZOLTUM 10 mg, gélule gastro-résistante	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69276588
66950291	C09CA06	ATACAND 16 mg, comprimé sécable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=66950291
62143724	V08CA09	GADOVISTAUTO 1,0 mmol/mL, solution injectable en seringue préremplie	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=62143724
68269288	B03AA07	TARDYFERON 80 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=68269288
63145144	G02AD02	PROSTINE E2 2 mg/3 g, gel vaginal	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=63145144
68099448	C09DB04	TELMISARTAN/AMLODIPINE ARROW 80 mg/10 mg, comprimé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=68099448
65905051	B01AE03	ARGANOVA 100 mg/mL, solution à diluer pour perfusion en multidose	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65905051
62931728	S01EE03	BIMATOPROST TEVA SANTE 0,1 mg/mL, collyre en solution	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=62931728
69437098	A06AG20	NORMACOL LAVEMENT ADULTES, solution rectale, récipient unidose	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69437098
63831823	L02BG04	LETROZOLE CRISTERS 2,5 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=63831823
62279329	J07BC01	ENGERIX B 20 microgrammes/1 ml, suspension injectable en seringue préremplie. Vaccin de l'hépatite B (ADNr), (adsorbé) (VHB)	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=62279329
69851117	C10AX12	LOJUXTA 5 mg, gélule	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69851117
62145725	C10AA03	PRAVASTATINE VIATRIS 40 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=62145725
66173348	H01AC08	NGENLA 24 mg, solution injectable en stylo prérempli	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=66173348
69939535	B05XA20	SELENIUM PANPHARMA 100 microgrammes, solution injectable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69939535
64997342	A02BC01	OMEPRAZOLE ARROW LAB 10 mg, gélule gastro-résistante	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=64997342
67187799	H02AB07	PREDNISONE SANDOZ 5 mg, comprimé sécable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=67187799
69982223	C09AA04	PERINDOPRIL KRKA 8 mg, comprimé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69982223
60325201	N02BG06	NEFOPAM MEDISOL 20 mg/2 ml, solution injectable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60325201
60876845	C08CA11	MANIDIPINE VIATRIS 20 mg, comprimé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60876845
61243351	N02AA05	OXYCODONE BIOGARAN LP 10 mg, comprimé pelliculé à libération prolongée	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=61243351
69203202	N05AX08	RISPERIDONE TEVA 0,5 mg, comprimé orodispersible	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69203202
69194835	C07BB07	BISOPROLOL/HYDROCHLOROTHIAZIDE ZENTIVA 5 mg/6,25 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69194835
60179839	N02AB03	FENTANYL BIOGARAN 200 microgrammes, comprimé sublingual	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60179839
63954950	H01CA02	SYNAREL 0,2 mg/dose, solution pour pulvérisation nasale	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=63954950
69257869	A10BB09	GLICLAZIDE BIOGARAN 60 mg, comprimé sécable à libération modifiée	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69257869
61382671	L04AB01	ERELZI 25 mg, solution injectable en seringue préremplie	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=61382671
68503549	S01HA02	CHLORHYDRATE D'OXYBUPROCAINE THEA 1,6 mg/0,4 ml, collyre en récipient unidose	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=68503549
69864424	H02AB06	PREDNISOLONE SANDOZ 20 mg, comprimé effervescent sécable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69864424
69677556	N05AX08	RISPERIDONE VIATRIS 1 mg/ml, solution buvable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69677556
60886387	J07BH01	ROTARIX, suspension buvable en tube souple. Vaccin à rotavirus, vivant	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60886387
66802809	C09CA04	IRBESARTAN CRISTERS 300 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=66802809
64156738	D11AH04	TOCTINO 10 mg, capsule molle	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=64156738
62682216	C01CA26	EPHEDRINE AGUETTANT 30 mg/10 ml, solution injectable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=62682216
64977368	G03AB03	SEASONIQUE 150 microgrammes/30 microgrammes + 10 microgrammes, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=64977368
63233249	S01JA01	FLUOCYNE 10 %, solution injectable I.V.	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=63233249
68578562	A11CC03	UN-ALFA 1 microgramme/0,5 ml, solution injectable IV en ampoule	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=68578562
63552695	H02AB07	PREDNISONE ZENTIVA 1 mg, comprimé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=63552695
69831050	H05BX01	CINACALCET ZENTIVA 30 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69831050
61760740	L02BX03	ABIRATERONE EG 500 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=61760740
65407652	S01ED51	LATANOPROST/TIMOLOL TEVA 50 microgrammes/5 mg par ml, collyre en solution	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65407652
69161760	H01CB02	OCTREOTIDE HOSPIRA 100 microgrammes/1 mL, solution injectable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69161760
61405223	B03XA02	ARANESP 80 microgrammes, solution injectable en seringue préremplie	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=61405223
63490375	N05AL05	AMISULPRIDE VIATRIS 100 mg, comprimé sécable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=63490375
66384797	N02AJ06	PARACETAMOL/CODEINE VIATRIS 500 mg/30 mg, comprimé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=66384797
62505828	N05BA06	LORAZEPAM VIATRIS 1 mg, comprimé pelliculé sécable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=62505828
64506829	N05AA06	TERCIAN 50 mg/5 ml, solution injectable en ampoule	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=64506829
63000533	N06BA04	MEDIKINET 10 mg, gélule à libération modifiée	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=63000533
66172552	N05AX08	RISPERIDONE VIATRIS 3 mg, comprimé orodispersible	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=66172552
69107620	L04AC07	ROACTEMRA 162 mg, solution injectable en seringue préremplie	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69107620
65741417	A10AB05	FIASP FLEXTOUCH 100 unités/ml, solution injectable en stylo prérempli	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65741417
65594376	A10BX02	REPAGLINIDE ZENTIVA 0,5 mg, comprimé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65594376
65515005	H02AB02	DEXAMETHASONE MEDISOL 20 mg/5 ml, solution injectable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65515005
62010414	N01AX10	DIPRIVAN 20 mg/ml, émulsion injectable en seringue pré-remplie	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=62010414
64493883	J07AH09	BEXSERO suspension injectable en seringue préremplie. Vaccin méningococcique groupe B (ADNr, composant, adsorbé)	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=64493883
64002373	L04AX04	LENALIDOMIDE ACCORD 5 mg, gélule	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=64002373
69492618	A10BH01	SITAGLIPTINE ARROW 50 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69492618
69854405	V03AE02	CHLORHYDRATE DE SEVELAMER WAYMADE 800 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69854405
61166549	G03GA04	FOSTIMONKIT 75 UI, poudre et solvant pour solution injectable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=61166549
61952527	C01EB17	PROCORALAN 5 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=61952527
68795701	S01LA05	EYLEA 40 mg/mL, solution injectable en flacon	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=68795701
66869238	J02AX04	CASPOFUNGINE SUN 50 mg, poudre pour solution à diluer pour perfusion	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=66869238
60521926	B01AB04	FRAGMINE 18 000 U.I. anti-Xa/0,72 mL, solution injectable en seringue pré-remplie	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60521926
69164614	L01DB06	ZAVEDOS 10 mg, gélule	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69164614
60110896	J05AF10	ENTECAVIR ACCORD 0,5 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60110896
69960643	N02BF02	PREGABALINE ARROW 25 mg, gélule	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69960643
65485665	R03BB01	IPRATROPIUM ALMUS PHARMA 0,50 mg/2 ml ADULTES, solution pour inhalation par nébuliseur en récipient unidose	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65485665
64433879	S01ED01	TIMOLOL SANDOZ 0,50 POUR CENT, collyre en solution	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=64433879
69503737	A04AD05	VOGALENE 15 mg, gélule	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69503737
60493359	J05AF07	VIREAD 163 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60493359
65658398	C09BA04	PERINDOPRIL/INDAPAMIDE ZENTIVA 4 mg/1,25 mg, comprimé sécable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65658398
62713633	C01EB15	TRIMETAZIDINE BIOGARAN 35 mg, comprimé pelliculé à libération modifiée	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=62713633
65198099	N05AX12	ABILIFY 10 mg, comprimé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65198099
68700817	L02BB03	BICALUTAMIDE ZYDUS 50 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=68700817
66397937	J05AE08	ATAZANAVIR VIATRIS 300 mg, gélule	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=66397937
62786389	C09DA04	IRBESARTAN/HYDROCHLOROTHIAZIDE BIOGARAN 300 mg/25 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=62786389
63521034	V09BA01	OSTEOCIS 3 mg, trousse pour préparation radiopharmaceutique	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=63521034
68262500	A04AA01	ONDANSETRON RENAUDIN 2 mg/mL, solution injectable (I.V.)	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=68262500
67346461	A10BA02	METFORMINE BIOGARAN 1000 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=67346461
62114270	B01AB04	FRAGMINE 12 500 U.I. anti-Xa/0,5 mL, solution injectable en seringue pré-remplie	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=62114270
64522114	L01EA01	IMATINIB ZENTIVA 400 mg, comprimé pelliculé sécable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=64522114
67707794	J01CA04	CLAMOXYL 500 mg, gélule	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=67707794
63145137	B01AB05	INHIXA 10 000 UI (100 mg)/1 mL, solution injectable en seringue préremplie	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=63145137
63611923	L01BC06	CAPECITABINE ARROW 150 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=63611923
61120893	J02AC03	VFEND 200 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=61120893
60337328	A10BB12	GLIMEPIRIDE SANDOZ 4 mg, comprimé sécable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60337328
60247507	J05AR03	EMTRICITABINE/TENOFOVIR DISOPROXIL ARROW 200 mg/245 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60247507
62591688	C07AB07	BISOPROLOL TEVA SANTE 5 mg, comprimé sécable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=62591688
65620522	A10BB12	GLIMEPIRIDE ZENTIVA 1 mg, comprimé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65620522
61786361	V03AC03	DEFERASIROX ZENTIVA 360 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=61786361
66151519	L04AX03	METOJECT 10 mg/0,20 ml, solution injectable en stylo prérempli	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=66151519
61161203	J01MA02	CIPROFLOXACINE TEVA 250 mg, comprimé pelliculé sécable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=61161203
63992335	J01DC02	CEFUROXIME ZENTIVA 250 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=63992335
66973735	N03AG01	MICROPAKINE L.P. 1000 mg, granulés à libération prolongée en sachet-dose	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=66973735
62966825	H03AA01	TCAPS 112 microgrammes capsule molle	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=62966825
67247812	S01EE04	TRAVOPROST CRISTERS 40 microgrammes/ml, collyre en solution	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=67247812
64900101	C07AB03	ATENOLOL ARROW 50 mg, comprimé pelliculé sécable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=64900101
66150164	C10AA07	ROSUVASTATINE VIATRIS 10 mg, comprimé pelliculé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=66150164
61598530	N04BC08	TRIVASTAL© 50 mg L.P., comprimé enrobé à libération prolongée	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=61598530
64843668	B05BB01	BICARBONATE DE SODIUM RENAUDIN 8,4 % (84 mg/mL), solution injectable en ampoule	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=64843668
62184888	N05AA01	LARGACTIL 25 mg/5 ml, solution injectable en ampoule	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=62184888
68721487	B03XA02	ARANESP 500 microgrammes, solution injectable en seringue préremplie	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=68721487
60494895	A02BC04	RABEPRAZOLE ALTER 20 mg, comprimé gastro-résistant	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60494895
64489810	J01CA04	AMOXICILLINE VIATRIS 125 mg/5 ml, poudre pour suspension buvable	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=64489810
67617681	C02AC06	RILMENIDINE VIATRIS 1 mg, comprimé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=67617681
65690588	J04AK05	SIRTURO 100 mg, comprimé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65690588
65822036	H02AB02	DEXAMETHASONE VIATRIS 20 mg/5 ml, solution injectable en ampoule	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65822036
63377491	L01BB02	PURINETHOL 50 mg, comprimé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=63377491
69966450	A02BC03	LANSOPRAZOLE ALMUS PHARMA 15 mg, gélule gastro-résistante	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69966450
64778900	A10BX02	REPAGLINIDE TEVA 0,5 mg, comprimé	https://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=64778900

==================================================
FICHIER : CIS_GENER_bdpm.txt
Lignes totales : 10595 | Extraites : 200
==================================================

520	EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml).	68646248	1	5
1332	EZETIMIBE 10 mg - EZETROL 10 mg, comprimé	68607455	1	11
401	TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable.	67182371	1	10
1499	RIVAROXABAN 20 mg - XARELTO 20 mg, comprimé pelliculé	66050790	1	35
1313	ROSUVASTATINE CALCIQUE équivalant à ROSUVASTATINE 10 mg - ROSUVASTATINE ZINCIQUE équivalant à ROSUVASTATINE 10 mg - CRESTOR 10 mg, comprimé pelliculé	62704449	1	5
1119	MEMANTINE (CHLORHYDRATE DE) 10 mg - EBIXA 10 mg, comprimé pelliculé - AXURA 10 mg, comprimé pelliculé	66605473	1	11
1373	IVABRADINE (CHLORHYDRATE D') équivalant à IVABRADINE 7,5 mg - PROCORALAN 7,5 mg, comprimé pelliculé	65486532	1	3
701	OLANZAPINE 10 mg - ZYPREXA 10 mg, comprimé enrobé.	60748831	1	3
866	CANDESARTAN CILEXETIL 32 mg - ATACAND 32 mg, comprimé sécable - KENZEN 32 mg, comprimé sécable.	62184169	1	15
1290	BRINZOLAMIDE 10 mg/mL - AZOPT 10 mg/ml, collyre en suspension	67780625	1	7
489	GESTODENE 0,075 mg + ETHINYLESTRADIOL 0,030 mg - MINULET, comprimé enrobé -  MONEVA, comprimé enrobé.	65745006	1	4
1353	SILDÉNAFIL (CITRATE DE) équivalant à SILDÉNAFIL 20 mg - REVATIO 20 mg, comprimé pelliculé	66671459	1	5
1547	LENALIDOMIDE 10 mg - LENALIDOMIDE (CHLORHYDRATE DE) HYDRATE équivalant à LENALIDOMIDE 10 mg - REVLIMID 10 mg, gélule	68725343	1	11
150	AMOXICILLINE 1 g - CLAMOXYL 1 g, comprimé dispersible	69489433	1	9
83	CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé	68220145	0	1
711	PANTOPRAZOLE SODIQUE SESQUIHYDRATE équivalant à PANTOPRAZOLE 20 mg - EUPANTOL 20 mg, comprimé gastro-résistant - INIPOMP 20 mg, comprimé gastro-résistant - PANTIPP 20 mg, comprimé gastro-résistant - PANTOZOL CONTROL 20 mg, comprimé gastro-résistant	63873893	1	5
1126	TELMISARTAN  80 mg +  HYDROCHLOROTHIAZIDE 12,5 mg - MICARDISPLUS 80 mg/12,5 mg, comprimé - PRITORPLUS 80 mg/12,5 mg, comprimé	63761773	1	9
1501	SITAGLIPTINE (PHOSPHATE DE) MONOHYDRATE équivalant à SITAGLIPTINE 50 mg - SITAGLIPTINE (MALATE DE) équivalant à SITAGLIPTINE 50 mg - JANUVIA 50 mg, comprimé pelliculé	67978361	1	10
694	NARATRIPTAN (CHLORHYDRATE DE) équivalant à NARATRIPTAN 2,5 mg - NARAMIG 2,5 mg, comprimé pelliculé.	68686698	1	4
351	RISPERIDONE 1 mg - RISPERDAL 1 mg, comprimé pelliculé.	64714709	1	4
352	RISPERIDONE 2 mg - RISPERDAL 2 mg, comprimé pelliculé.	68992346	1	7
1056	DOXAZOSINE (MESILATE DE) équivalant à DOXAZOSINE 8 mg - ZOXAN LP 8 mg, comprimé à libération prolongée.	67020316	0	1
1803	THIOTEPA 15 mg - TEPADINA 15 mg, poudre pour concentré pour solution pour perfusion	60177724	0	1
1024	LAMIVUDINE 150 mg + ZIDOVUDINE 300 mg - COMBIVIR 150 mg/300 mg, comprimé pelliculé.	67265949	1	3
1694	SERTACONAZOLE (NITRATE DE) 300 mg - MONAZOL, ovule	63090616	1	2
1294	FORMOTEROL (FUMARATE DE) DIHYDRATE 12 microgrammes - FORADIL 12 microgrammes, poudre pour inhalation en gélule	64463420	1	5
615	PANTOPRAZOLE SODIQUE SESQUIHYDRATE équivalant à PANTOPRAZOLE 40 mg - EUPANTOL 40 mg, comprimé gastro-résistant - INIPOMP 40 mg, comprimé gastro-résistant - PANTIPP 40 mg, comprimé gastro-résistant.	64853979	1	16
1252	PRÉGABALINE 100 mg - LYRICA 100 mg, gélule	62249492	1	17
1499	RIVAROXABAN 20 mg - XARELTO 20 mg, comprimé pelliculé	68737840	1	21
338	ESTRADIOL HEMIHYDRATE équivalant à ESTRADIOL ANHYDRE 2 mg - ESTROFEM 2 mg, comprimé pelliculé.	64239461	1	2
1490	ERLOTINIB (CHLORHYDRATE D') équivalant à ERLOTINIB 100 mg - TARCEVA 100 mg, comprimé pelliculé	66900121	1	8
1095	CAPÉCITABINE 500 mg - XELODA 500 mg, comprimé pelliculé	65970775	1	2
289	MIANSERINE (CHLORHYDRATE DE) 30 mg - ATHYMIL 30 mg, comprimé pelliculé	61668199	1	7
1365	DESFLURANE 100 % - SUPRANE, liquide pour inhalation par vapeur	63931930	1	2
1025	LEVETIRACETAM 1000 mg - KEPPRA 1000 mg, comprimé pelliculé.	69279246	1	13
1088	DROPÉRIDOL 5 mg/2 ml - DROLEPTAN 5 mg/2 ml, solution injectable (I.M.)	68358114	0	1
807	ROPINIROLE (CHLORHYDRATE DE) équivalant à ROPINIROLE 2 mg - ADARTREL 2 mg, comprimé pelliculé.	65569273	1	3
1412	SODIUM (FUSIDATE DE) 250 mg - FUCIDINE 250 mg, comprimé pelliculé	62758144	1	3
734	CEFUROXIME SODIQUE équivalant à CEFUROXIME 1,5 g - ZINNAT 1,5 g, poudre pour solution pour perfusion.	69501597	1	3
1831	FUMARATE DE DIMETHYLE 240 mg - TECFIDERA 240 mg, gélule gastro-résistante	64173926	1	10
802	PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATE équivalant à PRAMIPEXOLE 0,18 mg - SIFROL 0,18 mg, comprimé - MIRAPEXIN 0,18 mg, comprimé.	68233840	1	12
1548	LENALIDOMIDE 15 mg - LENALIDOMIDE (CHLORHYDRATE DE) HYDRATE équivalant à LENALIDOMIDE 15 mg - REVLIMID 15 mg, gélule	69605578	1	11
327	CARVEDILOL 25 mg - KREDEX 25 mg, comprimé sécable.	62997144	1	5
617	DOMPERIDONE 10 mg - MOTILYO 10 mg, lyophilisat oral.	60764337	1	4
307	AMBROXOL (CHLORHYDRATE D') 30 mg - SURBRONC EXPECTORANT AMBROXOL 30 mg, comprimé sécable.	63804559	1	7
498	BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé.	69193861	1	13
1670	DASATINIB 80 mg - DASATINIB (MONOHYDRATE) équivalant à DASATINIB 80 mg - SPRYCEL 80 mg, comprimé pelliculé	69481493	0	1
1789	ICATIBANT (ACETATE D') équivalent ICATIBANT 30 mg/3 mL - FIRAZYR 30 mg, solution injectable en seringue pré-remplie	68903664	1	6
941	TELMISARTAN 80 mg - MICARDIS 80 mg, comprimé - PRITOR 80 mg, comprimé.	61885726	1	12
103	SIMVASTATINE 40 mg - ZOCOR 40 mg, comprimé pelliculé - LODALES 40 mg, comprimé pelliculé.	68990181	1	5
1306	OXYCODONE (CHLORHYDRATE D') 50 mg/mL- OXYNORM 50 mg/ml, solution injectable	69734142	1	4
1493	LACOSAMIDE 100 mg - VIMPAT 100 mg, comprimé pelliculé	66379323	1	4
1822	PIRFENIDONE 801 mg - ESBRIET 801 mg, comprimé pelliculé	61138813	1	8
82	BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.	67422400	1	13
1488	CALCIPOTRIOL MONOHYDRATE équivalant à CALCIPOTRIOL 50 microgrammes/g + DIPROPRIONATE DE BETAMETHASONE équivalant à 0,5 mg/g - DAIVOBET 50 microgrammes/0,5 mg/g, pommade	65232128	1	4
615	PANTOPRAZOLE SODIQUE SESQUIHYDRATE équivalant à PANTOPRAZOLE 40 mg - EUPANTOL 40 mg, comprimé gastro-résistant - INIPOMP 40 mg, comprimé gastro-résistant - PANTIPP 40 mg, comprimé gastro-résistant.	64891296	1	17
1574	LENALIDOMIDE 7,5 mg - REVLIMID 7,5 mg, gélule	63841924	0	1
232	THIOCOLCHICOSIDE 4 mg - COLTRAMYL 4 mg, comprimé	67730031	1	3
1065	LÉFLUNOMIDE 20 mg - ARAVA 20 mg, comprimé pelliculé	67483990	1	7
1283	ARIPIPRAZOLE 15 mg - ABILIFY 15 mg, comprimé orodispersible	64041757	1	3
